BASE_YEAR,BASE_MONTH,MANAGE_CODE_NAME,CLASS_NO_NAME,AGE_DC,VALUE
2019,1,동래읍성도서관,문학,70,171
2019,1,동래읍성도서관,문학,80,70
2019,1,동래읍성도서관,사회과학,10,139
2019,1,동래읍성도서관,사회과학,20,129
2019,1,동래읍성도서관,사회과학,30,20
2019,1,동래읍성도서관,사회과학,40,161
2019,1,동래읍성도서관,사회과학,50,257
2019,1,동래읍성도서관,사회과학,60,53
2019,1,동래읍성도서관,사회과학,70,33
2019,1,동래읍성도서관,사회과학,80,10
2019,1,동래읍성도서관,언어,10,25
2019,1,동래읍성도서관,언어,20,22
2019,1,동래읍성도서관,언어,30,7
2019,1,동래읍성도서관,언어,40,41
2019,1,동래읍성도서관,언어,50,52
2019,1,동래읍성도서관,언어,60,9
2019,1,동래읍성도서관,언어,70,18
2019,1,동래읍성도서관,언어,80,4
2019,1,동래읍성도서관,역사,10,96
2019,1,동래읍성도서관,역사,20,171
2019,1,동래읍성도서관,역사,30,7
2019,1,동래읍성도서관,역사,40,91
2019,1,동래읍성도서관,역사,50,316
2019,1,동래읍성도서관,역사,60,39
2019,1,동래읍성도서관,역사,70,35
2019,1,동래읍성도서관,역사,80,10
2019,1,동래읍성도서관,예술,10,18
2019,1,동래읍성도서관,예술,20,18
2019,1,동래읍성도서관,예술,30,3
2019,1,동래읍성도서관,예술,40,30
2019,1,동래읍성도서관,예술,50,38
2019,1,동래읍성도서관,예술,60,6
2019,1,동래읍성도서관,예술,70,6
2019,1,동래읍성도서관,예술,80,1
2019,1,동래읍성도서관,자연과학,10,259
2019,1,동래읍성도서관,자연과학,20,250
2019,1,동래읍성도서관,자연과학,30,4
2019,1,동래읍성도서관,자연과학,40,135
2019,1,동래읍성도서관,자연과학,50,331
2019,1,동래읍성도서관,자연과학,60,35
2019,1,동래읍성도서관,자연과학,70,76
2019,1,동래읍성도서관,자연과학,80,5
2019,1,동래읍성도서관,종교,10,10
2019,1,동래읍성도서관,종교,20,10
2019,1,동래읍성도서관,종교,30,1
2019,1,동래읍성도서관,종교,40,8
2019,1,동래읍성도서관,종교,50,15
2019,1,동래읍성도서관,종교,60,21
2019,1,동래읍성도서관,종교,70,8
2019,1,동래읍성도서관,종교,80,1
2019,1,동래읍성도서관,철학,10,24
2019,1,동래읍성도서관,철학,20,20
2019,1,동래읍성도서관,철학,30,29
2019,1,동래읍성도서관,철학,40,30
2019,1,동래읍성도서관,철학,50,88
2019,1,동래읍성도서관,철학,60,22
2019,1,동래읍성도서관,철학,70,17
2019,1,동래읍성도서관,철학,80,12
2019,1,동래읍성도서관,총류,10,44
2019,1,동래읍성도서관,총류,20,30
2019,1,동래읍성도서관,총류,30,12
2019,1,동래읍성도서관,총류,40,34
2019,1,동래읍성도서관,총류,50,76
2019,1,동래읍성도서관,총류,60,16
2019,1,동래읍성도서관,총류,70,14
2019,1,동래읍성도서관,총류,80,2
2019,1,명장도서관,기술과학,10,3
2019,1,명장도서관,기술과학,20,29
2019,1,명장도서관,기술과학,30,29
2019,1,명장도서관,기술과학,40,53
2019,1,명장도서관,기술과학,50,82
2019,1,명장도서관,기술과학,60,45
2019,1,명장도서관,기술과학,70,40
2019,1,명장도서관,기술과학,80,12
2019,1,명장도서관,문학,10,64
2019,1,명장도서관,문학,20,346
2019,1,명장도서관,문학,30,221
2019,1,명장도서관,문학,40,257
2019,1,명장도서관,문학,50,429
2019,1,명장도서관,문학,60,267
2019,1,명장도서관,문학,70,163
2019,1,명장도서관,문학,80,76
2019,1,명장도서관,사회과학,10,4
2019,1,명장도서관,사회과학,20,77
2019,1,명장도서관,사회과학,30,92
2019,1,명장도서관,사회과학,40,72
2019,1,명장도서관,사회과학,50,109
2019,1,명장도서관,사회과학,60,41
2019,1,명장도서관,사회과학,70,28
2019,1,명장도서관,사회과학,80,14
2019,1,명장도서관,언어,20,19
2019,1,명장도서관,언어,30,24
2019,1,명장도서관,언어,40,22
2019,1,명장도서관,언어,50,25
2019,1,명장도서관,언어,60,39
2019,1,명장도서관,언어,70,3
2019,1,명장도서관,언어,80,1
2019,1,명장도서관,역사,10,2
2019,1,명장도서관,역사,20,44
2019,1,명장도서관,역사,30,30
2019,1,명장도서관,역사,40,30
2019,1,명장도서관,역사,50,63
2019,1,명장도서관,역사,60,56
2019,1,명장도서관,역사,70,4
2019,1,명장도서관,역사,80,4
2019,1,명장도서관,역사,90,1
2019,1,명장도서관,예술,10,1
2019,1,명장도서관,예술,20,16
2019,1,명장도서관,예술,30,27
2019,1,명장도서관,예술,40,11
2019,1,명장도서관,예술,50,24
2019,1,명장도서관,예술,60,30
2019,1,명장도서관,예술,70,18
2019,1,명장도서관,예술,80,4
2019,1,명장도서관,자연과학,10,11
2019,1,명장도서관,자연과학,20,92
2019,1,명장도서관,자연과학,30,12
2019,1,명장도서관,자연과학,40,30
2019,1,명장도서관,자연과학,50,74
2019,1,명장도서관,자연과학,60,21
2019,1,명장도서관,자연과학,70,7
2019,1,명장도서관,자연과학,80,1
2019,1,명장도서관,종교,20,2
2019,1,명장도서관,종교,30,10
2019,1,명장도서관,종교,40,7
2019,1,명장도서관,종교,50,5
2019,1,명장도서관,종교,60,14
2019,1,명장도서관,종교,70,16
2019,1,명장도서관,종교,80,2
2019,1,명장도서관,철학,20,36
2019,1,명장도서관,철학,30,36
2019,1,명장도서관,철학,40,31
2019,1,명장도서관,철학,50,35
2019,1,명장도서관,철학,60,55
2019,1,명장도서관,철학,70,15
2019,1,명장도서관,철학,80,13
2019,1,명장도서관,총류,20,10
2019,1,명장도서관,총류,30,34
2019,1,명장도서관,총류,40,6
2019,1,명장도서관,총류,50,16
2019,1,명장도서관,총류,60,16
2019,1,명장도서관,총류,70,10
2019,1,반송도서관,기술과학,10,2
2019,1,반송도서관,기술과학,20,31
2019,1,반송도서관,기술과학,30,34
2019,1,반송도서관,기술과학,40,68
2019,1,반송도서관,기술과학,50,67
2019,1,반송도서관,기술과학,60,59
2019,1,반송도서관,기술과학,70,29
2019,1,반송도서관,기술과학,80,4
2019,1,반송도서관,문학,10,56
2019,1,반송도서관,문학,20,268
2019,1,반송도서관,문학,30,254
2019,1,반송도서관,문학,40,283
2019,1,반송도서관,문학,50,405
2019,1,반송도서관,문학,60,221
2019,1,반송도서관,문학,70,143
2019,1,반송도서관,문학,80,79
2019,1,반송도서관,문학,90,4
2019,1,반송도서관,사회과학,10,15
2019,1,반송도서관,사회과학,20,61
2019,1,반송도서관,사회과학,30,88
2019,1,반송도서관,사회과학,40,144
2019,1,반송도서관,사회과학,50,96
2019,1,반송도서관,사회과학,60,60
2019,1,반송도서관,사회과학,70,43
2019,1,반송도서관,사회과학,80,9
2019,1,반송도서관,언어,10,7
2019,1,반송도서관,언어,20,22
2019,1,반송도서관,언어,30,24
2019,1,반송도서관,언어,40,32
2019,1,반송도서관,언어,50,73
2019,1,반송도서관,언어,60,5
2019,1,반송도서관,언어,70,11
2019,1,반송도서관,언어,80,1
2019,1,반송도서관,역사,10,38
2019,1,반송도서관,역사,20,51
2019,1,반송도서관,역사,30,39
2019,1,반송도서관,역사,40,70
2019,1,반송도서관,역사,50,61
2019,1,반송도서관,역사,60,23
2019,1,반송도서관,역사,70,25
2019,1,반송도서관,역사,80,10
2019,1,반송도서관,예술,10,3
2019,1,반송도서관,예술,20,21
2019,1,반송도서관,예술,30,11
2019,1,반송도서관,예술,40,10
2019,1,반송도서관,예술,50,30
2019,1,반송도서관,예술,60,6
2019,1,반송도서관,예술,70,20
2019,1,반송도서관,예술,80,1
2019,1,반송도서관,자연과학,10,22
2019,1,반송도서관,자연과학,20,60
2019,1,반송도서관,자연과학,30,6
2019,1,반송도서관,자연과학,40,23
2019,1,반송도서관,자연과학,50,73
2019,1,반송도서관,자연과학,60,4
2019,1,반송도서관,자연과학,70,19
2019,1,반송도서관,종교,10,1
2019,1,반송도서관,종교,20,6
2019,1,반송도서관,종교,30,8
2019,1,반송도서관,종교,40,13
2019,1,반송도서관,종교,50,7
2019,1,반송도서관,종교,60,14
2019,1,반송도서관,종교,70,8
2019,1,반송도서관,종교,80,3
2019,1,반송도서관,철학,10,4
2019,1,반송도서관,철학,20,24
2019,1,반송도서관,철학,30,35
2019,1,반송도서관,철학,40,32
2019,1,반송도서관,철학,50,48
2019,1,반송도서관,철학,60,49
2019,1,반송도서관,철학,70,16
2019,1,반송도서관,철학,80,3
2019,1,반송도서관,총류,10,4
2019,1,반송도서관,총류,20,14
2019,1,반송도서관,총류,30,32
2019,1,반송도서관,총류,40,18
2019,1,반송도서관,총류,50,31
2019,1,반송도서관,총류,60,12
2019,1,반송도서관,총류,70,15
2019,1,반송도서관,총류,80,3
2019,1,반여도서관,기술과학,10,2
2019,1,반여도서관,기술과학,20,15
2019,1,반여도서관,기술과학,30,9
2019,1,반여도서관,기술과학,40,53
2019,1,반여도서관,기술과학,50,16
2019,1,반여도서관,기술과학,60,14
2019,1,반여도서관,기술과학,70,9
2019,1,반여도서관,기술과학,80,2
2019,1,반여도서관,문학,10,124
2019,1,반여도서관,문학,20,103
2019,1,반여도서관,문학,30,112
2019,1,반여도서관,문학,40,160
2019,1,반여도서관,문학,50,181
2019,1,반여도서관,문학,60,94
2019,1,반여도서관,문학,70,73
2019,1,반여도서관,문학,80,5
2019,1,반여도서관,사회과학,10,9
2019,1,반여도서관,사회과학,20,38
2019,1,반여도서관,사회과학,30,57
2019,1,반여도서관,사회과학,40,64
2019,1,반여도서관,사회과학,50,66
2019,1,반여도서관,사회과학,60,34
2019,1,반여도서관,사회과학,70,15
2019,1,반여도서관,언어,10,15
2019,1,반여도서관,언어,20,9
2019,1,반여도서관,언어,30,13
2019,1,반여도서관,언어,40,24
2019,1,반여도서관,언어,50,27
2019,1,반여도서관,언어,60,9
2019,1,반여도서관,언어,70,13
2019,1,반여도서관,역사,10,15
2019,1,반여도서관,역사,20,28
2019,1,반여도서관,역사,30,21
2019,1,반여도서관,역사,40,36
2019,1,반여도서관,역사,50,51
2019,1,반여도서관,역사,60,4
2019,1,반여도서관,역사,70,39
2019,1,반여도서관,역사,80,7
2019,1,반여도서관,예술,10,5
2019,1,반여도서관,예술,20,37
2019,1,반여도서관,예술,30,9
2019,1,반여도서관,예술,40,4
2019,1,반여도서관,예술,50,31
2019,1,반여도서관,예술,60,7
2019,1,반여도서관,자연과학,10,59
2019,1,반여도서관,자연과학,20,39
2019,1,반여도서관,자연과학,30,13
2019,1,반여도서관,자연과학,40,20
2019,1,반여도서관,자연과학,50,61
2019,1,반여도서관,자연과학,60,3
2019,1,반여도서관,자연과학,70,3
2019,1,반여도서관,종교,10,7
2019,1,반여도서관,종교,20,2
2019,1,반여도서관,종교,30,8
2019,1,반여도서관,종교,40,5
2019,1,반여도서관,종교,50,11
2019,1,반여도서관,종교,60,7
2019,1,반여도서관,종교,70,14
2019,1,반여도서관,철학,10,4
2019,1,반여도서관,철학,20,18
2019,1,반여도서관,철학,30,26
2019,1,반여도서관,철학,40,21
2019,1,반여도서관,철학,50,13
2019,1,반여도서관,철학,60,17
2019,1,반여도서관,철학,70,14
2019,1,반여도서관,총류,10,18
2019,1,반여도서관,총류,20,22
2019,1,반여도서관,총류,30,7
2019,1,반여도서관,총류,40,4
2019,1,반여도서관,총류,50,12
2019,1,반여도서관,총류,60,5
2019,1,반여도서관,총류,70,2
2019,1,부산강서도서관,기술과학,10,41
2019,1,부산강서도서관,기술과학,20,80
2019,1,부산강서도서관,기술과학,30,49
2019,1,부산강서도서관,기술과학,40,241
2019,1,부산강서도서관,기술과학,50,184
2019,1,부산강서도서관,기술과학,60,35
2019,1,부산강서도서관,기술과학,70,17
2019,1,부산강서도서관,기술과학,80,1
2019,1,부산강서도서관,문학,10,819
2019,1,부산강서도서관,문학,20,691
2019,1,부산강서도서관,문학,30,266
2019,1,부산강서도서관,문학,40,920
2019,1,부산강서도서관,문학,50,1130
2019,1,부산강서도서관,문학,60,214
2019,1,부산강서도서관,문학,70,190
2019,1,부산강서도서관,문학,80,28
2019,1,부산강서도서관,사회과학,10,167
2019,1,부산강서도서관,사회과학,20,139
2019,1,부산강서도서관,사회과학,30,78
2019,1,부산강서도서관,사회과학,40,418
2019,1,부산강서도서관,사회과학,50,358
2019,1,부산강서도서관,사회과학,60,56
2019,1,부산강서도서관,사회과학,70,11
2019,1,부산강서도서관,사회과학,80,10
2019,1,부산강서도서관,언어,10,60
2019,1,부산강서도서관,언어,20,25
2019,1,부산강서도서관,언어,30,18
2019,1,부산강서도서관,언어,40,168
2019,1,부산강서도서관,언어,50,100
2019,1,부산강서도서관,언어,60,13
2019,1,부산강서도서관,언어,70,4
2019,1,부산강서도서관,역사,10,84
2019,1,부산강서도서관,역사,20,151
2019,1,부산강서도서관,역사,30,38
2019,1,부산강서도서관,역사,40,205
2019,1,부산강서도서관,역사,50,223
2019,1,부산강서도서관,역사,60,32
2019,1,부산강서도서관,역사,70,12
2019,1,부산강서도서관,역사,80,2
2019,1,부산강서도서관,예술,10,37
2019,1,부산강서도서관,예술,20,24
2019,1,부산강서도서관,예술,30,5
2019,1,부산강서도서관,예술,40,72
2019,1,부산강서도서관,예술,50,89
2019,1,부산강서도서관,예술,60,25
2019,1,부산강서도서관,예술,70,20
2019,1,부산강서도서관,예술,80,3
2019,1,부산강서도서관,자연과학,10,200
2019,1,부산강서도서관,자연과학,20,265
2019,1,부산강서도서관,자연과학,30,21
2019,1,부산강서도서관,자연과학,40,172
2019,1,부산강서도서관,자연과학,50,377
2019,1,부산강서도서관,자연과학,60,18
2019,1,부산강서도서관,자연과학,70,7
2019,1,부산강서도서관,자연과학,80,9
2019,1,부산강서도서관,종교,10,17
2019,1,부산강서도서관,종교,20,14
2019,1,부산강서도서관,종교,30,16
2019,1,부산강서도서관,종교,40,23
2019,1,부산강서도서관,종교,50,54
2019,1,부산강서도서관,종교,60,36
2019,1,부산강서도서관,종교,70,2
2019,1,부산강서도서관,종교,80,1
2019,1,부산강서도서관,철학,10,20
2019,1,부산강서도서관,철학,20,29
2019,1,부산강서도서관,철학,30,30
2019,1,부산강서도서관,철학,40,67
2019,1,부산강서도서관,철학,50,65
2019,1,부산강서도서관,철학,60,34
2019,1,부산강서도서관,철학,70,10
2019,1,부산강서도서관,철학,80,2
2019,1,부산강서도서관,총류,10,34
2019,1,부산강서도서관,총류,20,48
2019,1,부산강서도서관,총류,30,26
2019,1,부산강서도서관,총류,40,88
2019,1,부산강서도서관,총류,50,109
2019,1,부산강서도서관,총류,60,11
2019,1,부산강서도서관,총류,70,7
2019,1,부산강서도서관,총류,80,1
2019,1,부산광역시립서동도서관,기술과학,10,26
2019,1,부산광역시립서동도서관,기술과학,20,43
2019,1,부산광역시립서동도서관,기술과학,30,25
2019,1,부산광역시립서동도서관,기술과학,40,80
2019,1,부산광역시립서동도서관,기술과학,50,67
2019,1,부산광역시립서동도서관,기술과학,60,46
2019,1,부산광역시립서동도서관,기술과학,70,19
2019,1,부산광역시립서동도서관,기술과학,80,7
2019,1,부산광역시립서동도서관,기술과학,90,2
2019,1,부산광역시립서동도서관,문학,10,103
2019,1,부산광역시립서동도서관,문학,20,287
2019,1,부산광역시립서동도서관,문학,30,195
2019,1,부산광역시립서동도서관,문학,40,286
2019,1,부산광역시립서동도서관,문학,50,515
2019,1,부산광역시립서동도서관,문학,60,217
2019,1,부산광역시립서동도서관,문학,70,68
2019,1,부산광역시립서동도서관,문학,80,16
2019,1,부산광역시립서동도서관,사회과학,10,31
2019,1,부산광역시립서동도서관,사회과학,20,64
2019,1,부산광역시립서동도서관,사회과학,30,89
2019,1,부산광역시립서동도서관,사회과학,40,85
2019,1,부산광역시립서동도서관,사회과학,50,139
2019,1,부산광역시립서동도서관,사회과학,60,57
2019,1,부산광역시립서동도서관,사회과학,70,25
2019,1,부산광역시립서동도서관,사회과학,80,9
2019,1,부산광역시립서동도서관,언어,10,2
2019,1,부산광역시립서동도서관,언어,20,13
2019,1,부산광역시립서동도서관,언어,30,61
2019,1,부산광역시립서동도서관,언어,40,30
2019,1,부산광역시립서동도서관,언어,50,57
2019,1,부산광역시립서동도서관,언어,60,18
2019,1,부산광역시립서동도서관,언어,70,6
2019,1,부산광역시립서동도서관,언어,90,2
2019,1,부산광역시립서동도서관,역사,10,12
2019,1,부산광역시립서동도서관,역사,20,80
2019,1,부산광역시립서동도서관,역사,30,35
2019,1,부산광역시립서동도서관,역사,40,61
2019,1,부산광역시립서동도서관,역사,50,75
2019,1,부산광역시립서동도서관,역사,60,34
2019,1,부산광역시립서동도서관,역사,70,38
